## root: 3
# generated by egg 0.9.4
0,1,i,10,0
0,1,+,0,5
0,1,+,5,0
0,1,*,0,10
0,1,*,10,0
0,1,x
1,1,d,0,15
1,1,+,1,5
1,1,+,1,107
1,1,+,1,452
1,1,+,1,454
1,1,+,1,496
1,1,+,5,1
1,1,+,76,493
1,1,+,496,1
1,1,*,1,10
1,1,*,10,1
1,1,*,19,31
1,1,*,31,19
1,1,cos,0
2,1,+,2,5
2,1,+,5,2
2,1,*,0,1
2,1,*,1,0
2,1,*,2,10
2,1,*,10,2
3,1,i,2,0
3,1,+,1,16
3,1,+,3,5
3,1,+,3,58
3,1,+,3,157
3,1,+,3,353
3,1,+,5,3
3,1,+,16,1
3,1,+,58,3
3,1,+,71,111
3,1,+,71,486
3,1,+,75,113
3,1,+,75,488
3,1,+,111,71
3,1,+,113,75
3,1,+,303,1
3,1,+,305,16
3,1,+,308,111
3,1,+,310,113
3,1,-,3,200
3,1,-,16,19
3,1,-,71,73
3,1,-,75,78
3,1,*,3,10
3,1,*,10,3
5,1,0
10,1,1
15,1,i,1,0
15,1,+,2,109
15,1,+,2,483
15,1,+,5,15
15,1,+,15,5
15,1,+,15,58
15,1,+,15,107
15,1,+,58,15
15,1,+,109,2
15,1,+,291,109
15,1,-,2,65
15,1,-,15,58
15,1,*,10,15
15,1,*,15,10
15,1,sin,0
16,1,+,5,16
16,1,+,16,5
16,1,+,16,157
16,1,+,16,425
16,1,+,75,423
16,1,+,157,16
16,1,*,0,15
16,1,*,10,16
16,1,*,15,0
16,1,*,16,10
19,1,i,15,0
19,1,+,3,337
19,1,+,3,528
19,1,+,5,19
19,1,+,16,339
19,1,+,19,5
19,1,+,19,58
19,1,+,19,107
19,1,+,19,186
19,1,+,19,414
19,1,+,19,416
19,1,+,58,19
19,1,+,107,19
19,1,+,186,19
19,1,-,3,189
19,1,-,16,3
19,1,-,19,58
19,1,-,19,186
19,1,*,1,31
19,1,*,10,19
19,1,*,19,10
19,1,*,31,1
19,1,*,31,490
31,1,-1
58,1,i,5,0
58,1,+,5,58
58,1,+,58,5
58,1,+,58,58
58,1,+,192,335
58,1,-,5,58
58,1,-,192,193
58,1,-,610,612
58,1,*,10,58
58,1,*,58,10
63,1,d,0,1
63,1,+,5,63
63,1,+,63,5
63,1,+,63,107
63,1,+,107,63
63,1,+,465,466
63,1,*,10,63
63,1,*,15,31
63,1,*,31,15
63,1,*,63,10
64,1,+,5,64
64,1,+,64,5
64,1,+,64,403
64,1,+,403,64
64,1,*,0,63
64,1,*,10,64
64,1,*,63,0
64,1,*,64,10
64,1,*,312,15
65,1,i,64,0
65,1,+,5,65
65,1,+,65,5
65,1,+,65,58
65,1,+,72,341
65,1,-,72,204
65,1,-,614,616
65,1,-,618,620
65,1,*,10,65
65,1,*,65,10
70,1,i,0,0
70,1,+,5,70
70,1,+,58,70
70,1,+,70,5
70,1,+,70,58
70,1,+,70,351
70,1,+,222,349
70,1,-,70,226
70,1,-,222,70
70,1,*,10,70
70,1,*,70,10
71,1,+,5,71
71,1,+,71,5
71,1,+,71,225
71,1,+,71,433
71,1,+,225,71
71,1,+,433,71
71,1,*,1,70
71,1,*,10,71
71,1,*,70,1
71,1,*,71,10
