# generated from the tensat project
# ("Equality Saturation for Tensor Graph Superoptimization" by Yang, Phothilimthana, Wang, Willsey, Roy and Pienaar)
# network: nasneta
# node_limit: 50000
# iteration limit: 15
# multipatern iteration limit: 2
## root: 805
38793,0.00002700000004551839,Concat([2; 1; 38792; 2691]),2,1,38792,2691
3097,0.48044800758361816,Conv2d([0; 0; 2; 2; 23; 3096]),0,0,2,2,23,3096
18579,0.00003199999991920777,Concat([2; 1; 18578; 1593]),2,1,18578,1593
27747,0.00003199999991920777,Concat([2; 1; 27746; 816]),2,1,27746,816
1707,0.000048999998398358,Concat([2; 1; 1706; 643]),2,1,1706,643
7846,0.00003199999991920777,Concat([2; 1; 2349; 2707]),2,1,2349,2707
13973,0,Split([0; 13972]),0,13972
11997,0.4891200065612793,Conv2d([0; 0; 2; 2; 155; 11996]),0,0,2,2,155,11996
17061,0.00003199999991920777,Concat([2; 1; 17060; 956]),2,1,17060,956
17626,0.48322999477386475,Conv2d([0; 0; 2; 2; 410; 17625]),0,0,2,2,410,17625
21578,0,Enlarge([851; 1233]),851,1233
27275,0,Split([0; 27274]),0,27274
14644,0.48044800758361816,Conv2d([0; 0; 2; 2; 67; 14643]),0,0,2,2,67,14643
30105,0.00003199999991920777,Concat([2; 1; 30104; 2385]),2,1,30104,2385
32734,0.5023999810218811,Conv2d([0; 0; 2; 2; 332; 32733]),0,0,2,2,332,32733
33908,0,Enlarge([2597; 2603]),2597,2603
32073,0.000028000000384054147,Concat([2; 1; 32072; 2403]),2,1,32072,2403
21579,0.00003199999991920777,Concat([2; 1; 21578; 1233]),2,1,21578,1233
34725,0.000028000000384054147,Concat([2; 1; 34724; 2425]),2,1,34724,2425
38012,0,Enlarge([2671; 2679]),2671,2679
479,0.03802800178527832,Conv2d([0; 0; 2; 2; 476; 478]),0,0,2,2,476,478
16401,0.000019999999494757503,Concat([2; 1; 16400; 2567]),2,1,16400,2567
23372,0,Enlarge([2407; 2585]),2407,2585
739,0,Var("w_197@512_1_3_3")
38014,1.0147390365600586,Conv2d([0; 0; 2; 2; 641; 38013]),0,0,2,2,641,38013
41786,0,Enlarge([1941; 287]),1941,287
19479,0.00003199999991920777,Concat([2; 1; 19478; 1695]),2,1,19478,1695
25898,0,Enlarge([1046; 1683]),1046,1683
35657,0,Split([0; 35656]),0,35656
34179,0.00002499999936844688,Concat([2; 1; 34178; 378]),2,1,34178,378
11972,0.3006719946861267,Conv2d([0; 0; 2; 2; 145; 11971]),0,0,2,2,145,11971
29591,0,Split([0; 29590]),0,29590
40420,2.820326089859009,Conv2d([0; 0; 2; 2; 738; 40419]),0,0,2,2,738,40419
6538,0,Split([0; 6537]),0,6537
19436,0,Enlarge([2331; 2455]),2331,2455
22347,0.00003199999991920777,Concat([2; 1; 22346; 1299]),2,1,22346,1299
11567,0.4891200065612793,Conv2d([0; 0; 2; 2; 23; 11566]),0,0,2,2,23,11566
21131,0,Split([0; 21130]),0,21130
6001,0.00003199999991920777,Concat([2; 1; 475; 1001]),2,1,475,1001
33230,0,Enlarge([1431; 1401]),1431,1401
36860,0,Enlarge([2651; 2311]),2651,2311
34276,0.9529860019683838,Conv2d([0; 0; 2; 2; 376; 34275]),0,0,2,2,376,34275
4966,0.000019999999494757503,Concat([2; 1; 2265; 2575]),2,1,2265,2575
4947,0.48322999477386475,Conv2d([0; 0; 2; 2; 332; 4946]),0,0,2,2,332,4946
16521,0.000019999999494757503,Concat([2; 1; 16520; 2567]),2,1,16520,2567
14927,0,Split([0; 14926]),0,14926
22667,0,Split([0; 22666]),0,22666
16048,0.48044800758361816,Conv2d([0; 0; 2; 2; 208; 16047]),0,0,2,2,208,16047
9647,0.9529860019683838,Conv2d([0; 0; 2; 2; 366; 9646]),0,0,2,2,366,9646
8022,0.9917119741439819,Conv2d([0; 0; 2; 2; 738; 8021]),0,0,2,2,738,8021
21395,0,Split([0; 21394]),0,21394
28547,0,Split([0; 28546]),0,28546
17819,0,Split([0; 17818]),0,17818
29032,0.4748159945011139,Conv2d([0; 0; 2; 2; 111; 29031]),0,0,2,2,111,29031
30520,0.4748159945011139,Conv2d([0; 0; 2; 2; 155; 30519]),0,0,2,2,155,30519
34251,0.00003199999991920777,Concat([2; 1; 34250; 1449]),2,1,34250,1449
24602,0,Enlarge([991; 492]),991,492
37264,1.9002840518951416,Conv2d([0; 0; 2; 2; 597; 37263]),0,0,2,2,597,37263
38668,1.9002840518951416,Conv2d([0; 0; 2; 2; 641; 38667]),0,0,2,2,641,38667
6878,0,Split([0; 6877]),0,6877
39428,0,Enlarge([2697; 2465]),2697,2465
11743,0,Split([0; 11742]),0,11742
34612,0.9529860019683838,Conv2d([0; 0; 2; 2; 420; 34611]),0,0,2,2,420,34611
40175,0,Split([0; 40174]),0,40174
34984,0.9529860019683838,Conv2d([0; 0; 2; 2; 420; 34983]),0,0,2,2,420,34983
42075,0.00002499999936844688,Concat([2; 1; 42074; 2007]),2,1,42074,2007
36098,0,Enlarge([1587; 561]),1587,561
15891,0.000048999998398358,Concat([2; 1; 15890; 896]),2,1,15890,896
20782,0.3006719946861267,Conv2d([0; 0; 2; 2; 23; 20781]),0,0,2,2,23,20781
42064,0.3096640110015869,Conv2d([0; 0; 2; 3; 540; 42063]),0,0,2,3,540,42063
18248,0,Enlarge([2301; 2435]),2301,2435
2397,0,Merge([906; 3]),906,3
12407,0.9529860019683838,Conv2d([0; 0; 2; 2; 288; 12406]),0,0,2,2,288,12406
19708,0.9683740139007568,Conv2d([0; 0; 2; 2; 685; 19707]),0,0,2,2,685,19707
17662,0.48322999477386475,Conv2d([0; 0; 2; 2; 420; 17661]),0,0,2,2,420,17661
30428,0,Enlarge([2535; 2387]),2535,2387
30574,0.3006719946861267,Conv2d([0; 0; 2; 2; 155; 30573]),0,0,2,2,155,30573
32674,0.4826650023460388,Conv2d([0; 0; 2; 2; 332; 32673]),0,0,2,2,332,32673
17783,0,Split([0; 17782]),0,17782
37388,0,Enlarge([2661; 2449]),2661,2449
5732,0.9684789776802063,Conv2d([0; 0; 2; 2; 410; 5731]),0,0,2,2,410,5731
23104,1.0016169548034668,Conv2d([0; 0; 2; 2; 288; 23103]),0,0,2,2,288,23103
41078,0,Enlarge([674; 2049]),674,2049
41679,0.00003199999991920777,Concat([2; 1; 41678; 331]),2,1,41678,331
4053,0,Split([0; 4052]),0,4052
1876,0.11302399635314941,Conv2d([0; 0; 2; 3; 54; 1875]),0,0,2,3,54,1875
1876,0,Split0(41465),41465
1876,0,Split0(41471),41471
1876,0,Split0(41477),41477
1876,0,Split1(40607),40607
1876,0,Split1(40667),40667
1876,0,Split1(41345),41345
28430,0,Enlarge([1173; 826]),1173,826
30670,0.3006719946861267,Conv2d([0; 0; 2; 2; 155; 30669]),0,0,2,2,155,30669
32909,0,Split([0; 32908]),0,32908
61,0,Var("w_16@128_128_1_1")
15639,0.000048999998398358,Concat([2; 1; 15638; 1287]),2,1,15638,1287
22846,0.5023999810218811,Conv2d([0; 0; 2; 2; 288; 22845]),0,0,2,2,288,22845
24879,0.00002499999936844688,Concat([2; 1; 24878; 498]),2,1,24878,498
26735,0,Split([0; 26734]),0,26734
580,0,Var("w_156@512_512_1_1")
28262,0,Enlarge([1161; 1197]),1161,1197
25667,0,Split([0; 25666]),0,25666
1552,1.0666559934616089,Conv2d([0; 0; 2; 2; 473; 1551]),0,0,2,2,473,1551
1552,0.49686399102211,Conv2d([0; 0; 2; 2; 473; 2625]),0,0,2,2,473,2625
1552,0,Split0(12988),12988
1552,0,Split0(12993),12993
1552,0,Split0(12998),12998
1552,0,Split0(13003),13003
1552,0,Split0(13008),13008
1552,0,Split0(13013),13013
1552,0,Split0(13018),13018
1552,0,Split0(13023),13023
1552,0,Split0(35381),35381
1552,0,Split0(35387),35387
1552,0,Split0(35393),35393
1552,0,Split0(35399),35399
1552,0,Split0(35405),35405
1552,0,Split0(35411),35411
1552,0,Split0(35417),35417
1552,0,Split0(35423),35423
1552,0,Split0(35429),35429
1552,0,Split0(35435),35435
1552,0,Split0(35441),35441
1552,0,Split0(35447),35447
1552,0,Split0(35453),35453
1552,0,Split0(35459),35459
1552,0,Split0(35465),35465
1552,0,Split0(35471),35471
1552,0,Split0(35477),35477
1552,0,Split0(35483),35483
1552,0,Split0(35489),35489
1552,0,Split0(35495),35495
1552,0,Split0(35501),35501
1552,0,Split0(35507),35507
1552,0,Split1(6023),6023
1552,0,Split1(6028),6028
1552,0,Split1(6148),6148
1552,0,Split1(6153),6153
1552,0,Split1(6238),6238
1552,0,Split1(6243),6243
1552,0,Split1(10158),10158
1552,0,Split1(10163),10163
1552,0,Split1(10228),10228
1552,0,Split1(10233),10233
1552,0,Split1(10288),10288
1552,0,Split1(10293),10293
1552,0,Split1(12938),12938
1552,0,Split1(12943),12943
1552,0,Split1(17987),17987
1552,0,Split1(17993),17993
1552,0,Split1(18149),18149
1552,0,Split1(18155),18155
1552,0,Split1(18269),18269
1552,0,Split1(18275),18275
1552,0,Split1(24665),24665
1552,0,Split1(24671),24671
1552,0,Split1(24797),24797
1552,0,Split1(24803),24803
1552,0,Split1(24929),24929
1552,0,Split1(24935),24935
1552,0,Split1(35321),35321
1552,0,Split1(35327),35327
1552,0,Split1(35645),35645
1552,0,Split1(35651),35651
1552,0,Split1(35777),35777
1552,0,Split1(35783),35783
1552,0,Split1(35909),35909
1552,0,Split1(35915),35915
1552,0,Split1(36041),36041
1552,0,Split1(36047),36047
5096,0.00003199999991920777,Concat([2; 1; 351; 1407]),2,1,351,1407
33946,0.5023999810218811,Conv2d([0; 0; 2; 2; 376; 33945]),0,0,2,2,376,33945
5593,0,Split([0; 5592]),0,5592
24657,0.000028000000384054147,Concat([2; 1; 24656; 2623]),2,1,24656,2623
15779,0,Split([0; 15778]),0,15778
26237,0,Split([0; 26236]),0,26236
2569,0,Merge([1383; 3]),1383,3
27596,0,Enlarge([2485; 2209]),2485,2209
16667,0,Split([0; 16666]),0,16666
17525,0,Split([0; 17524]),0,17524
30083,0,Split([0; 30082]),0,30082
8112,0.3006719946861267,Conv2d([0; 0; 2; 2; 23; 8111]),0,0,2,2,23,8111
20457,0.00003199999991920777,Concat([2; 1; 20456; 2473]),2,1,20456,2473
32684,0,Enlarge([2575; 2583]),2575,2583
34887,0.00003199999991920777,Concat([2; 1; 34886; 1503]),2,1,34886,1503
35792,0,Enlarge([2631; 2629]),2631,2629
25100,0,Enlarge([2439; 2639]),2439,2639
35897,0,Split([0; 35896]),0,35896
36524,0,Enlarge([2645; 2639]),2645,2639
26752,1.9002840518951416,Conv2d([0; 0; 2; 2; 685; 26751]),0,0,2,2,685,26751
10813,0,Split([0; 10812]),0,10812
28943,0,Split([0; 28942]),0,28942
19725,0.00003199999991920777,Concat([2; 1; 19724; 1076]),2,1,19724,1076
35336,0,Enlarge([2623; 2629]),2623,2629
6478,0,Split([0; 6477]),0,6477
3856,0.00002700000004551839,Concat([2; 1; 2231; 2525]),2,1,2231,2525
29049,0.000018999999156221747,Concat([2; 1; 29048; 2227]),2,1,29048,2227
36370,1.0147390365600586,Conv2d([0; 0; 2; 2; 553; 36369]),0,0,2,2,553,36369
38440,1.9002840518951416,Conv2d([0; 0; 2; 2; 641; 38439]),0,0,2,2,641,38439
41162,0,Enlarge([1827; 1839]),1827,1839
41217,0.00003199999991920777,Concat([2; 1; 41216; 1845]),2,1,41216,1845
41144,0,Enlarge([1827; 22]),1827,22
28180,0.4891200065612793,Conv2d([0; 0; 2; 2; 67; 28179]),0,0,2,2,67,28179
41932,0.21315200626850128,Conv2d([0; 0; 2; 3; 363; 41931]),0,0,2,3,363,41931
12883,0,Split([0; 12882]),0,12882
26726,0,Enlarge([1081; 1761]),1081,1761
41697,0.000015999999959603883,Concat([2; 1; 41696; 1929]),2,1,41696,1929
42050,0,Enlarge([2001; 542]),2001,542
11066,0.00003199999991920777,Concat([2; 1; 1071; 1737]),2,1,1071,1737
16786,0.48322999477386475,Conv2d([0; 0; 2; 2; 332; 16785]),0,0,2,2,332,16785
25151,0,Split([0; 25150]),0,25150
42179,0,Split([0; 42178]),0,42178
14729,0,Split([0; 14728]),0,14728
41608,0.21513600647449493,Conv2d([0; 0; 2; 3; 275; 41607]),0,0,2,3,275,41607
27287,0,Split([0; 27286]),0,27286
7693,0,Split([0; 7692]),0,7692
30628,0.4748159945011139,Conv2d([0; 0; 2; 2; 155; 30627]),0,0,2,2,155,30627
29637,0.000018999999156221747,Concat([2; 1; 29636; 2229]),2,1,29636,2229
2020,0.28137800097465515,Conv2d([0; 0; 2; 3; 584; 2019]),0,0,2,3,584,2019
2020,0,Split0(42197),42197
2020,0,Split0(42203),42203
2020,0,Split0(42209),42209
2020,0,Split1(41009),41009
2020,0,Split1(41069),41069
2020,0,Split1(42341),42341
7946,0.00003199999991920777,Concat([2; 1; 763; 1091]),2,1,763,1091
31211,0,Split([0; 31210]),0,31210
